"","Year","Area","Street","Street 2"
"3228",2012,"Birmingham","Sutton  New  rd.,  Erdington",NA
"3229",2012,"Birmingham","Sutton  New  rd.,  Erdington",NA
"3230",2012,"Birmingham","Sutton  New  rd.,  Erdington",NA
"3231",2012,"Birmingham","Sutton  New  rd.,  Erdington",NA
"3232",2012,"Birmingham","Sutton  Town  Centre",NA
"3233",2012,"Birmingham","Sutton  Town  Centre",NA
"3234",2012,"Birmingham","Sutton  Town  Centre",NA
"3235",2012,"Birmingham","Sutton  Town  Centre",NA
"3236",2012,"Birmingham","Sutton  Town  Centre",NA
"3237",2012,"Birmingham","Sutton  Town  Centre",NA
"3238",2012,"Birmingham","Sutton  Town  Centre",NA
"3239",2012,"Birmingham","Sutton  Town  Centre",NA
"3240",2012,"Birmingham","Sutton  Town  Centre",NA
"3241",2012,"Birmingham","Sutton  Town  Centre",NA
"3242",2012,"Birmingham","Sutton  Town  Centre",NA
"3243",2012,"Birmingham","Sutton  Town  Centre",NA
"3244",2012,"Birmingham","Sutton  Town  Centre  Outside  Moo  Moo's",NA
"3245",2012,"Birmingham","Sycamore  rd.,  Erdingon",NA
"3246",2012,"Birmingham","Tamworth  rd.,  Sutton  Coldfield",NA
"3247",2012,"Birmingham","Tangmere  dr.,  Castle  Vale",NA
"3248",2012,"Birmingham","The  Gardens,  Erdington",NA
"3249",2012,"Birmingham","The  Green  House,  Four  Oaks,  Birmingham",NA
"3250",2012,"Birmingham","The  Green  House,  Four  Oaks,  Sutton  Coldfield",NA
"3251",2012,"Birmingham","The  Parade",NA
"3252",2012,"Birmingham","The  Parade",NA
"3253",2012,"Birmingham","The  Parade",NA
"3254",2012,"Birmingham","The  Parade  S/C",NA
"3255",2012,"Birmingham","The  Parade  Suttontown  Centre",NA
"3256",2012,"Birmingham","The  Parade,  Sutton  Coldfield",NA
"3257",2012,"Birmingham","The  Parade,  Sutton  Coldfield",NA
"3258",2012,"Birmingham","The  Parade,  Sutton  Coldfield",NA
"3259",2012,"Birmingham","The  Parade,  Sutton  Coldfield",NA
"3260",2012,"Birmingham","The  Parade,  Sutton  Coldfield",NA
"3261",2012,"Birmingham","The  Parade,  Sutton  Coldfield",NA
"3262",2012,"Birmingham","The  Parade,  Sutton  Coldfield",NA
"3263",2012,"Birmingham","The  Parade,  Sutton  Coldfield",NA
"3264",2012,"Birmingham","The  Parade,  Sutton  Coldfield.",NA
"3265",2012,"Birmingham","The  Wylde  Green  Public  House",NA
"3266",2012,"Birmingham","Turnhouse  rd.,  Castle  Vale",NA
"3267",2012,"Birmingham","Unknown","UNKNOWN"
"3268",2012,"Birmingham","Victoria  rd.,  Sutton  Coldfield",NA
"3269",2012,"Birmingham","Walmley  Ash  Rd",NA
"3270",2012,"Birmingham","Water  Orton  Lane",NA
"3271",2012,"Birmingham","William  Hill,  Wylde  Green",NA
"3272",2012,"Birmingham","W Tton  Lodge  rd.",NA
"3273",2012,"Birmingham","Woodacre  rd.,  Erdington",NA
"3274",2012,"Birmingham","Woodacre  rd.,  Erdington",NA
"3275",2012,"Birmingham","Woodacre  rd.,  Erdington",NA
"3276",2012,"Birmingham","Woodington  rd.",NA
"3277",2012,"Birmingham","Wootton  Grove,  Kingstanding,  Birmingham",NA
"3278",2012,"Birmingham","Yatesbury  av.,  Castle  Vale",NA
"3279",2012,"Birmingham","A38  Northfield",NA
"3280",2012,"Birmingham","Abdon  Ave",NA
"3281",2012,"Birmingham","Alcester  Rd",NA
"3282",2012,"Birmingham","Alcester  rd.  South",NA
"3283",2012,"Birmingham","Aldersmead  rd.",NA
"3284",2012,"Birmingham","Alwold  rd.",NA
"3285",2012,"Birmingham","Belgrave  Middleway",NA
"3286",2012,"Birmingham","Black  Horse  Public  House  Carpark",NA
"3287",2012,"Birmingham","Boleyn  rd.",NA
"3288",2012,"Birmingham","Bomerfield  rd.",NA
"3289",2012,"Birmingham","Bond  St,  City  Centre",NA
"3290",2012,"Birmingham","Bournville  Lane",NA
"3291",2012,"Birmingham","Bournville  Lane",NA
"3292",2012,"Birmingham","Bournville  Lane  Front  Office",NA
"3293",2012,"Birmingham","Bournville  Lane  Police  Station",NA
"3294",2012,"Birmingham","Bournville  P.s.",NA
"3295",2012,"Birmingham","Bournville  Police  Station",NA
"3296",2012,"Birmingham","Braceby  av.",NA
"3297",2012,"Birmingham","Brandwood  Park  Rd",NA
"3298",2012,"Birmingham","Bristol  Rd  South,  Northfield",NA
"3299",2012,"Birmingham","Bristol  rd.",NA
"3300",2012,"Birmingham","Bristol  rd.",NA
"3301",2012,"Birmingham","Bristol  rd.",NA
"3302",2012,"Birmingham","Bristol  rd.",NA
"3303",2012,"Birmingham","Bristol  rd.",NA
"3304",2012,"Birmingham","Bristol  rd.",NA
"3305",2012,"Birmingham","Bristol  rd.",NA
"3306",2012,"Birmingham","Bristol  rd.",NA
"3307",2012,"Birmingham","Bristol  rd.",NA
"3308",2012,"Birmingham","Bristol  rd.  Northfield",NA
"3309",2012,"Birmingham","Bristol  rd.  Opposite  Royal  Orthopaedic",NA
"3310",2012,"Birmingham","Bristol  rd.  Selly  Oak",NA
"3311",2012,"Birmingham","Bristol  rd.  Selly  Oak",NA
"3312",2012,"Birmingham","Bristol  rd.  Selly  Oak",NA
"3313",2012,"Birmingham","Bristol  rd.  Selly  Oak",NA
"3314",2012,"Birmingham","Bristol  rd.  Selly  Oak",NA
"3315",2012,"Birmingham","Bristol  rd.  Selly  Oak  Near  Gun  Barrels  Ph",NA
"3316",2012,"Birmingham","Bristol  rd.  South",NA
"3317",2012,"Birmingham","Bristol  rd.  South",NA
"3318",2012,"Birmingham","Bristol  rd.,  Bournville",NA
"3319",2012,"Birmingham","Bristol  rd.,  Selly  Oak",NA
"3320",2012,"Birmingham","Brook  Lane  Billesley",NA
"3321",2012,"Birmingham","Brookfield  rd.",NA
"3322",2012,"Birmingham","Bunbury  rd.",NA
"3323",2012,"Birmingham","Church  rd.",NA
"3324",2012,"Birmingham","Church  rd.,  Edgbaston",NA
"3325",2012,"Birmingham","Church  rd.,  Moseley",NA
"3326",2012,"Birmingham","City  rd.",NA
"3327",2012,"Birmingham","Corn  Mill  Close  Bartley  Green",NA
"3328",2012,"Birmingham","Cotteridge   Sland",NA
"3329",2012,"Birmingham","Devon  rd.",NA
"3330",2012,"Birmingham","Dogpool  Lane",NA
"3331",2012,"Birmingham","Each  Way  Lane,  Rubery",NA
"3332",2012,"Birmingham","Edgewood  rd.",NA
"3333",2012,"Birmingham","Edgwood  rd.",NA
"3334",2012,"Birmingham","Edward  rd.,  Balsall  Heath",NA
"3335",2012,"Birmingham","Fordhouse  Lane",NA
"3336",2012,"Birmingham","Fredrick  rd.",NA
"3337",2012,"Birmingham","Gillot  rd.,  Edgbaston",NA
"3338",2012,"Birmingham","Gillott  rd.,  Edgbaston",NA
"3339",2012,"Birmingham","Gorsley  Piece",NA
"3340",2012,"Birmingham","Great  Park  Public  House,  Rubery",NA
"3341",2012,"Birmingham","Great  Park  Rubery",NA
"3342",2012,"Birmingham","Grovelly    Lane",NA
"3343",2012,"Birmingham","Hagley  rd.",NA
"3344",2012,"Birmingham","Hagley  rd.",NA
"3345",2012,"Birmingham","Hagley  rd.",NA
"3346",2012,"Birmingham","Hagley  rd.",NA
"3347",2012,"Birmingham","Hagley  rd.",NA
"3348",2012,"Birmingham","Hagley  rd.,  Birmingham",NA
"3349",2012,"Birmingham","Hagley  rd.,  Edgbaston",NA
"3350",2012,"Birmingham","Hagley  rd.,  Edgbaston",NA
"3351",2012,"Birmingham","Harborne  Hall,  Hotel,  Harborne",NA
"3352",2012,"Birmingham","Harborne  Park  rd.",NA
"3353",2012,"Birmingham","Harbourne  High  str.",NA
"3354",2012,"Birmingham","Haunch  Lane",NA
"3355",2012,"Birmingham","Hawkshurst  rd.",NA
"3356",2012,"Birmingham","Healey  rd.,  Selly  Oak",NA
"3357",2012,"Birmingham","Heather  House,  Kings  Norton",NA
"3358",2012,"Birmingham","Heaton  dr.",NA
"3359",2012,"Birmingham","Hgaley  rd.",NA
"3360",2012,"Birmingham","High  St  Harborne",NA
"3361",2012,"Birmingham","High  St  Harborne",NA
"3362",2012,"Birmingham","High  str.  Harborne",NA
"3363",2012,"Birmingham","High  str.  Harborne",NA
"3364",2012,"Birmingham","High  str.  Harborne",NA
"3365",2012,"Birmingham","High  str.  Harborne",NA
"3366",2012,"Birmingham","High  str.  Harbourne",NA
"3367",2012,"Birmingham","High  str.  Hraborn",NA
"3368",2012,"Birmingham","High  str.,  Haborne",NA
"3369",2012,"Birmingham","High  str.,  Harbourne",NA
"3370",2012,"Birmingham","Hillwood  Rd",NA
"3371",2012,"Birmingham","Hindhead  rd.",NA
"3372",2012,"Birmingham","Hisgh  str.  Stourbridege",NA
"3373",2012,"Birmingham","Hollybank  rd.",NA
"3374",2012,"Birmingham","Holybank  rd.",NA
"3375",2012,"Birmingham","Houldy  rd.",NA
"3376",2012,"Birmingham","Hubert  Croft",NA
"3377",2012,"Birmingham","Hurst  str.",NA
"3378",2012,"Birmingham","Jenners  Lane",NA
"3379",2012,"Birmingham","Jowetts  Lane",NA
"3380",2012,"Birmingham","Katie  rd.",NA
"3381",2012,"Birmingham","Kitwell  Lane",NA
"3382",2012,"Birmingham","Linden  rd.",NA
"3383",2012,"Birmingham","Linden  rd.",NA
"3384",2012,"Birmingham","Lofthouse  Crescent",NA
"3385",2012,"Birmingham","Longbridge  Lane",NA
"3386",2012,"Birmingham","Lottie  rd.  Selly  Oak",NA
"3387",2012,"Birmingham","Lynsey  av.,  Northfield",NA
"3388",2012,"Birmingham","Masshouse  Ph",NA
"3389",2012,"Birmingham","Maypole  Grove",NA
"3390",2012,"Birmingham","Merritts  Brook  Lane,  Northfield",NA
"3391",2012,"Birmingham","Metchley  Lane,  Harborne",NA
"3392",2012,"Birmingham","Metchley  Park  rd.",NA
"3393",2012,"Birmingham","Miles  rd.",NA
"3394",2012,"Birmingham","Millbrook  dr.  Northfield",NA
"3395",2012,"Birmingham","Milner  rd.",NA
"3396",2012,"Birmingham","Moor  str.",NA
"3397",2012,"Birmingham","Moor  str.  Railway  Station",NA
"3398",2012,"Birmingham","Morrisons,  Rubery",NA
"3399",2012,"Birmingham","Navigation  Pub,  Kings  Norton",NA
"3400",2012,"Birmingham","Newbury  Lane",NA
"3401",2012,"Birmingham","Norhtfield  High  str.",NA
"3402",2012,"Birmingham","Northfield  rd.,  Northfield",NA
"3403",2012,"Birmingham","Outside  Goose  Public  House,  Bristol  rd.,  Selly  Oak",NA
"3404",2012,"Birmingham","Park  Way  Rubery",NA
"3405",2012,"Birmingham","Parkdale  dr.",NA
"3406",2012,"Birmingham","Payne  str.",NA
"3407",2012,"Birmingham","Pershore  rd.",NA
"3408",2012,"Birmingham","Pershore  rd.",NA
"3409",2012,"Birmingham","Pershore  rd.",NA
"3410",2012,"Birmingham","Pershore  rd.",NA
"3411",2012,"Birmingham","Pershore  rd.  Cotteridge",NA
"3412",2012,"Birmingham","Pershore  rd.  South",NA
"3413",2012,"Birmingham","Piddock  Rd",NA
"3414",2012,"Birmingham","Piddock  rd.  Smethwick",NA
"3415",2012,"Birmingham","Piddock  rd.  Smethwick",NA
"3416",2012,"Birmingham","Piddock  rd.  Smethwick",NA
"3417",2012,"Birmingham","Pineapple  rd.",NA
"3418",2012,"Birmingham","Premier   Nn,  Great  Park",NA
"3419",2012,"Birmingham","Priory  rd.",NA
"3420",2012,"Birmingham","Q  E  A  And  E  Metchley  Park  rd.",NA
"3421",2012,"Birmingham","Qe  Hospital",NA
"3422",2012,"Birmingham","Queen  Elizabeth  Hospital",NA
"3423",2012,"Birmingham","Queen  Elizabeth  Hospital",NA
"3424",2012,"Birmingham","Quinton  rd.",NA
"3425",2012,"Birmingham","Ridgeacre  rd.",NA
"3426",2012,"Birmingham","Ridgeacre  rd.",NA
"3427",2012,"Birmingham","Safernake  Close",NA
"3428",2012,"Birmingham","Sandon  rd.",NA
"3429",2012,"Birmingham","Sandon  rd.,  Edgbaston",NA
"3430",2012,"Birmingham","Selly  Oak  Railway  Station",NA
"3431",2012,"Birmingham","Selly  Oak  Railway  Station",NA
"3432",2012,"Birmingham","Shannon  rd.",NA
"3433",2012,"Birmingham","Shenly  Lane",NA
"3434",2012,"Birmingham","Sir  Herbert  Austin  Way",NA
"3435",2012,"Birmingham","Smithy  Hotel,  Hagley  rd.",NA
"3436",2012,"Birmingham","Solihull  High  str.",NA
"3437",2012,"Birmingham","St  Mary's  Hospice",NA
"3438",2012,"Birmingham","Stonehouse  Lane",NA
"3439",2012,"Birmingham","Stonehouse  Public  House",NA
"3440",2012,"Birmingham","Stratford  rd.",NA
"3441",2012,"Birmingham","The  Fold",NA
"3442",2012,"Birmingham","The  Navigation  Public  House,  Kings  Norton",NA
"3443",2012,"Birmingham","Tiverton  rd.",NA
"3444",2012,"Birmingham","Trittiford  rd.",NA
"3445",2012,"Birmingham","University  Birmingham",NA
"3446",2012,"Birmingham","Victoria  Steet  Small  Heath",NA
"3447",2012,"Birmingham","Wareham  rd.",NA
"3448",2012,"Birmingham","Warwick  Crest",NA
"3449",2012,"Birmingham","Watford  rd.  Coteridge",NA
"3450",2012,"Birmingham","Wellington  rd.",NA
"3451",2012,"Birmingham","Wellington  rd.",NA
"3452",2012,"Birmingham","Wellington  rd.",NA
"3453",2012,"Birmingham","West  Boulevard",NA
"3454",2012,"Birmingham","West  Cliff  Place",NA
"3455",2012,"Birmingham","White  Horse  Public  House",NA
"3456",2012,"Birmingham","Willetts  Rd,  Turves  Green",NA
"3457",2012,"Birmingham","Woodthrop  rd.",NA
"3458",2012,"Birmingham","Worlds  End  Lane,  Quinton",NA
"3459",2012,"Birmingham","Wychal  Lane",NA
"3460",2012,"Birmingham","Wychal  Lane",NA
"3461",2012,"Birmingham","Wychal  Lane",NA
"3462",2012,"Birmingham","Wychall  Rd,  Kings  Norton",NA
"3463",2012,"Birmingham","Ymca  Stone  rd.",NA
"3464",2012,"Birmingham","York  Ph  York  rd.",NA
"3465",2012,"Birmingham","A38  Expressway,  Birmingham",NA
"3466",2012,"Birmingham","Aberdeen  St  Winson  Green",NA
"3467",2012,"Birmingham","Adcadian  Centre  Ladywell  Walk",NA
"3468",2012,"Birmingham","Alexander  av.",NA
"3469",2012,"Birmingham","Alley    Way  Off  Arcadian  Palace,  Hurst  str.",NA
"3470",2012,"Birmingham","Applewood  Grove  Cradley  Heath",NA
"3471",2012,"Birmingham","Arca  Bar,  City  Centre",NA
"3472",2012,"Birmingham","Arcadian","Arcadian"
"3473",2012,"Birmingham","Arcadian","Arcadian"
"3474",2012,"Birmingham","Arcadian","Arcadian"
"3475",2012,"Birmingham","Arcadian","Arcadian"
"3476",2012,"Birmingham","Arcadian","Arcadian"
"3477",2012,"Birmingham","Arcadian","Arcadian"
"3478",2012,"Birmingham","Arcadian","Arcadian"
"3479",2012,"Birmingham","Arcadian  Centre",NA
"3480",2012,"Birmingham","Arcadian  Centre",NA
"3481",2012,"Birmingham","Arcadian  Centre",NA
"3482",2012,"Birmingham","Arcadian  Centre",NA
"3483",2012,"Birmingham","Arcadian  Centre",NA
"3484",2012,"Birmingham","Arcadian  Centre",NA
"3485",2012,"Birmingham","Arcadian  Centre",NA
"3486",2012,"Birmingham","Arcadian  Centre",NA
"3487",2012,"Birmingham","Arcadian  Centre",NA
"3488",2012,"Birmingham","Arcadian  Centre",NA
"3489",2012,"Birmingham","Arcadian  Centre  Ladywell  Walk",NA
"3490",2012,"Birmingham","Arcadian  Centre,  Birmingham",NA
"3491",2012,"Birmingham","Arcadian  Centre,  City  Centre",NA
"3492",2012,"Birmingham","Arcadian  Centre,  City  Centre,  Birmingham",NA
"3493",2012,"Birmingham","Arcadian  Centre,City  Centre",NA
"3494",2012,"Birmingham","Arcadian  City  Centre",NA
"3495",2012,"Birmingham","Arcadian,","Arcadian,"
"3496",2012,"Birmingham","Arcadian,  Birmingham",NA
"3497",2012,"Birmingham","Arcadian,  Birmingham",NA
"3498",2012,"Birmingham","Arcadian,  City  Centre",NA
"3499",2012,"Birmingham","Arcadian,  City  Centre",NA
"3500",2012,"Birmingham","Arcadian,  City  Centre",NA
"3501",2012,"Birmingham","Arcadian.","Arcadian."
"3502",2012,"Birmingham","Arcadian.","Arcadian."
"3503",2012,"Birmingham","Arcadian.","Arcadian."
"3504",2012,"Birmingham","Arcadian.","Arcadian."
"3505",2012,"Birmingham","Arcadian.","Arcadian."
"3506",2012,"Birmingham","Arka  Bar,  Arcadian  Bar",NA
"3507",2012,"Birmingham","Aston  Hotel,  Witton  Lane",NA
"3508",2012,"Birmingham","Aston  Police  Station",NA
"3509",2012,"Birmingham","Aston  str.,  City  Centre",NA
"3510",2012,"Birmingham","Bacchus  rd.,  W Nson  Green",NA
"3511",2012,"Birmingham","Bar  Risa,  Broad  St,  Birmingham",NA
"3512",2012,"Birmingham","Bennetts  Hill",NA
"3513",2012,"Birmingham","Berkeley  St,  Birmingham",NA
"3514",2012,"Birmingham","Berkeley  St,  Birmingham  City  Centre",NA
"3515",2012,"Birmingham","Berkley    str.,  Birmingham",NA
"3516",2012,"Birmingham","Bham  Central  Front  Office",NA
"3517",2012,"Birmingham","Bierton  rd.,  Yardley",NA
"3518",2012,"Birmingham","Birchfield  Lane  Oldbury",NA
"3519",2012,"Birmingham","Birkley  rd.,  City  Centre",NA
"3520",2012,"Birmingham","Birkley  str.,  City  Centre",NA
"3521",2012,"Birmingham","Birmingham  Central  Police  Station",NA
"3522",2012,"Birmingham","Birmingham  Central  Ps",NA
"3523",2012,"Birmingham","Birmingham  Central  Ps",NA
"3524",2012,"Birmingham","Birmingham  Hippodrome.",NA
"3525",2012,"Birmingham","Birmingham  Magistrates  Court",NA
"3526",2012,"Birmingham","Birmingham  New  str.  Station",NA
"3527",2012,"Birmingham","Birmingham  New  str.  Station",NA
"3528",2012,"Birmingham","Birmingham  New  str.  Station",NA
"3529",2012,"Birmingham","Bishopgate  St",NA
"3530",2012,"Birmingham","Bishopgate  St",NA
"3531",2012,"Birmingham","Bishopgate  str.",NA
"3532",2012,"Birmingham","Bliss,  Broad  St",NA
"3533",2012,"Birmingham","Borad  St",NA
"3534",2012,"Birmingham","Borad  str.",NA
"3535",2012,"Birmingham","Bordesley  Park  Rd",NA
"3536",2012,"Birmingham","Bp  Waterlane  Middleway",NA
"3537",2012,"Birmingham","Bp  Waterlane  Middleway",NA
"3538",2012,"Birmingham","Bp  Waterlane  Middleway",NA
"3539",2012,"Birmingham","Braod  str.,  Birmingham",NA
"3540",2012,"Birmingham","Braod  str.,  City  Centre",NA
"3541",2012,"Birmingham","Brass  House,  Broad  str.",NA
"3542",2012,"Birmingham","Bridge  str.  Junction  Broad  str.",NA
"3543",2012,"Birmingham","Bristol  rd.",NA
"3544",2012,"Birmingham","Bristol  St",NA
"3545",2012,"Birmingham","Bristol  str.,  City  Centre",NA
"3546",2012,"Birmingham","Broad    str.",NA
"3547",2012,"Birmingham","Broad  City,  Birmingham",NA
"3548",2012,"Birmingham","Broad  St",NA
"3549",2012,"Birmingham","Broad  St",NA
"3550",2012,"Birmingham","Broad  St",NA
"3551",2012,"Birmingham","Broad  St",NA
"3552",2012,"Birmingham","Broad  St",NA
"3553",2012,"Birmingham","Broad  St",NA
"3554",2012,"Birmingham","Broad  St",NA
"3555",2012,"Birmingham","Broad  St",NA
"3556",2012,"Birmingham","Broad  St",NA
"3557",2012,"Birmingham","Broad  St",NA
"3558",2012,"Birmingham","Broad  St",NA
"3559",2012,"Birmingham","Broad  St",NA
"3560",2012,"Birmingham","Broad  St",NA
"3561",2012,"Birmingham","Broad  St",NA
"3562",2012,"Birmingham","Broad  St",NA
"3563",2012,"Birmingham","Broad  St",NA
"3564",2012,"Birmingham","Broad  St",NA
"3565",2012,"Birmingham","Broad  St",NA
"3566",2012,"Birmingham","Broad  St",NA
"3567",2012,"Birmingham","Broad  St",NA
"3568",2012,"Birmingham","Broad  St",NA
"3569",2012,"Birmingham","Broad  St",NA
"3570",2012,"Birmingham","Broad  St",NA
"3571",2012,"Birmingham","Broad  St",NA
"3572",2012,"Birmingham","Broad  St",NA
"3573",2012,"Birmingham","Broad  St",NA
"3574",2012,"Birmingham","Broad  St",NA
"3575",2012,"Birmingham","Broad  St",NA
"3576",2012,"Birmingham","Broad  St",NA
"3577",2012,"Birmingham","Broad  St",NA
"3578",2012,"Birmingham","Broad  St",NA
"3579",2012,"Birmingham","Broad  St",NA
"3580",2012,"Birmingham","Broad  St",NA
"3581",2012,"Birmingham","Broad  St",NA
"3582",2012,"Birmingham","Broad  St  Bham",NA
"3583",2012,"Birmingham","Broad  St  Birmingham",NA
"3584",2012,"Birmingham","Broad  St  City  Centre",NA
"3585",2012,"Birmingham","Broad  St  City  Centre",NA
"3586",2012,"Birmingham","Broad  St,  Birmingham",NA
"3587",2012,"Birmingham","Broad  St,  Birmingham",NA
"3588",2012,"Birmingham","Broad  St,  Birmingham",NA
"3589",2012,"Birmingham","Broad  St,  Birmingham",NA
"3590",2012,"Birmingham","Broad  St,  Birmingham",NA
"3591",2012,"Birmingham","Broad  St,  Birmingham",NA
"3592",2012,"Birmingham","Broad  St,  Birmingham",NA
"3593",2012,"Birmingham","Broad  St,  Birmingham",NA
"3594",2012,"Birmingham","Broad  St,  Birmingham",NA
"3595",2012,"Birmingham","Broad  St,  Birmingham",NA
"3596",2012,"Birmingham","Broad  St,  Birmingham",NA
"3597",2012,"Birmingham","Broad  St,  Birmingham",NA
"3598",2012,"Birmingham","Broad  St,  Birmingham",NA
"3599",2012,"Birmingham","Broad  St,  Birmingham",NA
"3600",2012,"Birmingham","Broad  St,  City  Centre",NA
"3601",2012,"Birmingham","Broad  St,  City  Centre",NA
"3602",2012,"Birmingham","Broad  str.",NA
"3603",2012,"Birmingham","Broad  str.",NA
"3604",2012,"Birmingham","Broad  str.",NA
"3605",2012,"Birmingham","Broad  str.",NA
"3606",2012,"Birmingham","Broad  str.",NA
"3607",2012,"Birmingham","Broad  str.",NA
"3608",2012,"Birmingham","Broad  str.",NA
"3609",2012,"Birmingham","Broad  str.",NA
"3610",2012,"Birmingham","Broad  str.",NA
"3611",2012,"Birmingham","Broad  str.",NA
"3612",2012,"Birmingham","Broad  str.",NA
"3613",2012,"Birmingham","Broad  str.",NA
"3614",2012,"Birmingham","Broad  str.",NA
"3615",2012,"Birmingham","Broad  str.",NA
"3616",2012,"Birmingham","Broad  str.",NA
"3617",2012,"Birmingham","Broad  str.",NA
"3618",2012,"Birmingham","Broad  str.",NA
"3619",2012,"Birmingham","Broad  str.",NA
"3620",2012,"Birmingham","Broad  str.",NA
"3621",2012,"Birmingham","Broad  str.",NA
"3622",2012,"Birmingham","Broad  str.",NA
"3623",2012,"Birmingham","Broad  str.",NA
"3624",2012,"Birmingham","Broad  str.",NA
"3625",2012,"Birmingham","Broad  str.",NA
"3626",2012,"Birmingham","Broad  str.",NA
"3627",2012,"Birmingham","Broad  str.",NA
"3628",2012,"Birmingham","Broad  str.",NA
"3629",2012,"Birmingham","Broad  str.",NA
